id,start_time,stop_time,sb,frq,amp
329,66.42614272,66.47614272,s,13535,5
330,66.52614272,66.60614272000001,b,13535,5
331,66.72621568,66.77621567999999,s,3723,7
332,66.82621567999999,66.90621568,b,3723,7
333,67.02620672,67.07620672,s,3226,2
334,67.12620672,67.20620672000001,b,3226,2
335,67.32619776,67.37619776,s,5725,8
336,67.42619776,67.50619776,b,5725,8
337,67.6261888,67.67618879999999,s,1818,2
338,67.72618879999999,67.8061888,b,1818,2
339,67.92617984,67.97617984,s,1364,5
340,68.02617984,68.10617984000001,b,1364,5
341,68.22617088,68.27617088,s,4297,1
342,68.32617087999999,68.40617088,b,4297,1
343,68.52616192,68.57616192,s,577,6
344,68.62616192,68.70616192000001,b,577,6
345,68.82623488,68.87623488,s,666,3
346,68.92623488,69.00623488000001,b,666,3
347,69.12622592,69.17622592,s,500,1
348,69.22622591999999,69.30622592,b,500,1
349,69.42621696,69.47621696,s,20812,4
350,69.52621696,69.60621696000001,b,20812,4
351,69.726208,69.776208,s,500,7
352,69.826208,69.906208,b,500,7
353,70.02619904,70.07619903999999,s,2795,4
354,70.12619903999999,70.20619904,b,2795,4
355,70.32619008,70.37619008,s,5725,3
356,70.42619008,70.50619008000001,b,5725,3
357,70.62618112,70.67618112,s,24021,4
358,70.72618111999999,70.80618112,b,24021,4
359,70.92617216,70.97617215999999,s,8803,3
360,71.02617215999999,71.10617216,b,8803,3
361,71.22624512,71.27624512,s,5725,4
362,71.32624512,71.40624512000001,b,5725,4
363,71.52623616,71.57623616,s,32000,2
364,71.62623615999999,71.70623616,b,32000,2
365,71.8262272,71.8762272,s,4297,8
366,71.9262272,72.00622720000001,b,4297,8
367,72.12621824,72.17621824,s,1818,1
368,72.22621824,72.30621824,b,1818,1
369,72.42620928,72.47620927999999,s,8803,7
370,72.52620927999999,72.60620928,b,8803,7
371,72.72620032,72.77620032,s,13535,3
372,72.82620032,72.90620032000001,b,13535,3
373,73.02619136,73.07619136,s,2421,2
374,73.12619135999999,73.20619136,b,2421,2
375,73.3261824,73.37618239999999,s,2795,4
376,73.42618239999999,73.5061824,b,2795,4
377,73.62625536,73.67625536,s,1182,6
378,73.72625536,73.80625536000001,b,1182,6
379,73.9262464,73.9762464,s,1575,8
380,74.02624639999999,74.1062464,b,1575,8
381,74.22623744,74.27623744,s,5725,7
382,74.32623744,74.40623744000001,b,5725,7
383,74.52622848,74.57622848,s,3723,6
384,74.62622848,74.70622848000001,b,3723,6
385,74.82621952,74.87621951999999,s,3226,6
386,74.92621951999999,75.00621952,b,3226,6
387,75.12621056,75.17621056,s,13535,2
388,75.22621056,75.30621056000001,b,13535,2
389,75.4262016,75.4762016,s,5725,5
390,75.5262016,75.6062016,b,5725,5
391,75.72627456,75.77627455999999,s,1024,7
392,75.82627455999999,75.90627456,b,1024,7
393,76.0262656,76.0762656,s,1364,8
394,76.1262656,76.20626560000001,b,1364,8
395,76.32625664,76.37625664,s,769,8
396,76.42625663999999,76.50625664,b,769,8
397,76.62624768,76.67624768,s,3226,4
398,76.72624768,76.80624768000001,b,3226,4
399,76.92623872,76.97623872,s,10160,5
400,77.02623872,77.10623872000001,b,10160,5
401,77.22622976,77.27622975999999,s,1818,1
402,77.32622975999999,77.40622976,b,1818,1
403,77.5262208,77.5762208,s,32000,8
404,77.6262208,77.70622080000001,b,32000,8
405,77.82621184,77.87621184,s,27725,2
406,77.92621184,78.00621184,b,27725,2
407,78.1262848,78.17628479999999,s,887,8
408,78.22628479999999,78.3062848,b,887,8
409,78.42627584,78.47627584,s,20812,7
410,78.52627584,78.60627584000001,b,20812,7
411,78.72626688,78.77626688,s,20812,4
412,78.82626687999999,78.90626688,b,20812,4
413,79.02625792,79.07625792,s,887,5
414,79.12625792,79.20625792000001,b,887,5
415,79.32624896,79.37624896,s,1024,7
416,79.42624896,79.50624896000001,b,1024,7
417,79.62624,79.67623999999999,s,2421,2
418,79.72623999999999,79.80624,b,2421,2
419,79.92623104,79.97623104,s,500,2
420,80.02623104,80.10623104000001,b,500,2
421,80.22622208,80.27622208,s,8803,4
422,80.32622208,80.40622208,b,8803,4
423,80.52629504,80.57629503999999,s,13535,1
424,80.62629503999999,80.70629504,b,13535,1
425,80.82628608,80.87628608,s,2795,8
426,80.92628608,81.00628608000001,b,2795,8
427,81.12627712,81.17627712,s,577,6
428,81.22627711999999,81.30627712,b,577,6
429,81.42626816,81.47626816,s,577,7
430,81.52626816,81.60626816000001,b,577,7
431,81.7262592,81.7762592,s,666,5
432,81.8262592,81.90625920000001,b,666,5
433,82.02625024,82.07625024,s,2098,6
434,82.12625023999999,82.20625024,b,2098,6
435,82.32624128,82.37624128,s,24021,8
436,82.42624128,82.50624128000001,b,24021,8
437,82.62623232,82.67623232,s,500,1
438,82.72623232,82.80623232,b,500,1
439,82.92630528,82.97630527999999,s,8803,7
440,83.02630527999999,83.10630528,b,8803,7
441,83.22629632,83.27629632,s,3723,7
442,83.32629632,83.40629632000001,b,3723,7
443,83.52628736,83.57628736,s,500,1
444,83.62628735999999,83.70628736,b,500,1
445,83.8262784,83.8762784,s,13535,7
446,83.9262784,84.00627840000001,b,13535,7
447,84.12626944,84.17626944,s,11727,5
448,84.22626944,84.30626944000001,b,11727,5
449,84.42626048,84.47626048,s,3723,8
450,84.52626047999999,84.60626048,b,3723,8
451,84.72625152,84.77625152,s,3723,3
452,84.82625152,84.90625152000001,b,3723,3
453,85.02632448,85.07632448,s,1575,2
454,85.12632448,85.20632448,b,1575,2
455,85.32631552,85.37631551999999,s,4297,2
456,85.42631551999999,85.50631552,b,4297,2
457,85.62630656,85.67630656,s,27725,4
458,85.72630656,85.80630656000001,b,27725,4
459,85.9262976,85.9762976,s,18031,2
460,86.02629759999999,86.1062976,b,18031,2
461,86.22628864,86.27628864,s,32000,8
462,86.32628864,86.40628864000001,b,32000,8
463,86.52627968,86.57627968,s,3723,1
464,86.62627968,86.70627968000001,b,3723,1
465,86.82627072,86.87627072,s,7627,1
466,86.92627071999999,87.00627072,b,7627,1
467,87.12626176,87.17626176,s,7627,7
468,87.22626176,87.30626176000001,b,7627,7
469,87.42633472,87.47633472,s,1575,5
470,87.52633472,87.60633472,b,1575,5
471,87.72632576,87.77632575999999,s,15622,5
472,87.82632575999999,87.90632576,b,15622,5
473,88.0263168,88.0763168,s,1818,6
474,88.1263168,88.20631680000001,b,1818,6
475,88.32630784,88.37630784,s,1182,2
476,88.42630783999999,88.50630784,b,1182,2
477,88.62629888,88.67629887999999,s,3226,8
478,88.72629887999999,88.80629888,b,3226,8
479,88.92628992,88.97628992,s,1364,7
480,89.02628992,89.10628992000001,b,1364,7
481,89.22628096,89.27628096,s,32000,3
482,89.32628095999999,89.40628096,b,32000,3
483,89.526272,89.576272,s,500,1
484,89.626272,89.70627200000001,b,500,1
485,89.82634496,89.87634496,s,7627,7
486,89.92634496,90.00634496,b,7627,7
487,90.126336,90.17633599999999,s,2795,4
488,90.22633599999999,90.306336,b,2795,4
489,90.42632704,90.47632704,s,769,6
490,90.52632704,90.60632704000001,b,769,6
491,90.72631808,90.77631808,s,887,5
492,90.82631808,90.90631808,b,887,5
493,91.02630912,91.07630911999999,s,3226,1
494,91.12630911999999,91.20630912,b,3226,1
495,91.32630016,91.37630016,s,18031,3
496,91.42630016,91.50630016000001,b,18031,3
497,91.6262912,91.6762912,s,18031,2
498,91.72629119999999,91.8062912,b,18031,2
499,91.92636416,91.97636416,s,15622,1
500,92.02636416,92.10636416000001,b,15622,1
501,92.2263552,92.2763552,s,887,6
502,92.3263552,92.40635520000001,b,887,6
503,92.52634624,92.57634623999999,s,3226,4
504,92.62634623999999,92.70634624,b,3226,4
505,92.82633728,92.87633728,s,1818,8
506,92.92633728,93.00633728000001,b,1818,8
507,93.12632832,93.17632832,s,10160,4
508,93.22632832,93.30632832,b,10160,4
509,93.42631936,93.47631935999999,s,500,4
510,93.52631935999999,93.60631936,b,500,4
511,93.7263104,93.7763104,s,11727,8
512,93.8263104,93.90631040000001,b,11727,8
513,94.02630144,94.07630144,s,4960,5
514,94.12630143999999,94.20630144,b,4960,5
515,94.3263744,94.3763744,s,5725,3
516,94.4263744,94.50637440000001,b,5725,3
517,94.62636544,94.67636544,s,7627,4
518,94.72636544,94.80636544000001,b,7627,4
519,94.92635648,94.97635647999999,s,24021,2
520,95.02635647999999,95.10635648,b,24021,2
521,95.22634752,95.27634752,s,1024,6
522,95.32634752,95.40634752000001,b,1024,6
523,95.52633856,95.57633856,s,3723,3
524,95.62633856,95.70633856,b,3723,3
525,95.8263296,95.87632959999999,s,6608,3
526,95.92632959999999,96.0063296,b,6608,3
527,96.12632064,96.17632064,s,7627,6
528,96.22632064,96.30632064000001,b,7627,6
529,96.42631168,96.47631168,s,2795,5
530,96.52631167999999,96.60631168,b,2795,5
531,96.72638464,96.77638464,s,2098,3
532,96.82638464,96.90638464000001,b,2098,3
533,97.02637568,97.07637568,s,11727,3
534,97.12637568,97.20637568000001,b,11727,3
535,97.32636672,97.37636672,s,2795,6
536,97.42636671999999,97.50636672,b,2795,6
537,97.62635776,97.67635776,s,887,7
538,97.72635776,97.80635776000001,b,887,7
539,97.9263488,97.9763488,s,15622,5
540,98.0263488,98.1063488,b,15622,5
541,98.22633984,98.27633983999999,s,887,2
542,98.32633983999999,98.40633984,b,887,2
543,98.52633088,98.57633088,s,24021,2
544,98.62633088,98.70633088000001,b,24021,2
545,98.82640384,98.87640384,s,887,6
546,98.92640383999999,99.00640384,b,887,6
547,99.12639488,99.17639488,s,3723,1
548,99.22639488,99.30639488000001,b,3723,1
549,99.42638592,99.47638592,s,500,4
550,99.52638592,99.60638592000001,b,500,4
551,99.72637696,99.77637696,s,18031,8
552,99.82637695999999,99.90637696,b,18031,8
553,100.026368,100.076368,s,666,7
554,100.126368,100.20636800000001,b,666,7
555,100.32635904,100.37635904,s,4960,6
556,100.42635904,100.50635904,b,4960,6
557,100.62635008,100.67635007999999,s,1182,3
558,100.72635007999999,100.80635008,b,1182,3
559,100.92634112,100.97634112,s,4297,5
560,101.02634112,101.10634112000001,b,4297,5
561,101.22641408,101.27641408,s,32000,6
562,101.32641407999999,101.40641408,b,32000,6
563,101.52640512,101.57640512,s,8803,5
564,101.62640512,101.70640512000001,b,8803,5
565,101.82639616,101.87639616,s,1575,2
566,101.92639616,102.00639616000001,b,1575,2
567,102.1263872,102.1763872,s,1182,5
568,102.22638719999999,102.3063872,b,1182,5
569,102.42637824,102.47637824,s,20812,2
570,102.52637824,102.60637824000001,b,20812,2
571,102.72636928,102.77636928,s,769,5
572,102.82636928,102.90636928,b,769,5
573,103.02636032,103.07636031999999,s,10160,7
574,103.12636031999999,103.20636032,b,10160,7
575,103.32635136,103.37635136,s,577,5
576,103.42635136,103.50635136000001,b,577,5
577,103.62642432,103.67642432,s,4960,1
